tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1232,9/30/2016 23:45:54,10/1/2016 00:06:26,3423,West Drive & Prospect Park West,40.6610633719006,-73.9794525504112,313,Washington Ave & Park Ave,40.69610226,-73.96751037,18327,Subscriber,1986,2
880,9/30/2016 23:45:56,10/1/2016 00:00:37,254,W 11 St & 6 Ave,40.73532427,-73.99800419,453,W 22 St & 8 Ave,40.74475148,-73.99915362,16468,Subscriber,1965,2
523,9/30/2016 23:46:06,9/30/2016 23:54:50,2004,6 Ave & Broome St,40.724399,-74.004704,428,E 3 St & 1 Ave,40.72467721,-73.98783413,26701,Subscriber,1952,1
172,9/30/2016 23:46:23,9/30/2016 23:49:16,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,24908,Subscriber,1983,2
811,9/30/2016 23:46:40,10/1/2016 00:00:12,383,Greenwich Ave & Charles St,40.735238,-74.000271,383,Greenwich Ave & Charles St,40.735238,-74.000271,26337,Subscriber,1987,1
269,9/30/2016 23:46:57,9/30/2016 23:51:26,3263,Cooper Square & E 7 St,40.7292364991001,-73.9908680319786,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17168,Subscriber,1953,1
263,9/30/2016 23:46:56,9/30/2016 23:51:20,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,3306,10 St & 7 Ave,40.6662078,-73.98199886,22097,Subscriber,1984,1
765,9/30/2016 23:47:01,9/30/2016 23:59:46,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,16577,Subscriber,1944,1
1315,9/30/2016 23:47:01,10/1/2016 00:08:57,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,26583,Subscriber,1993,1
98,9/30/2016 23:47:08,9/30/2016 23:48:46,518,E 39 St & 2 Ave,40.74780373,-73.9734419,527,E 33 St & 2 Ave,40.744023,-73.976056,22399,Subscriber,1983,1
408,9/30/2016 23:47:09,9/30/2016 23:53:57,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,507,E 25 St & 2 Ave,40.73912601,-73.97973776,27121,Subscriber,,0
223,9/30/2016 23:47:21,9/30/2016 23:51:05,345,W 13 St & 6 Ave,40.73649403,-73.99704374,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,23744,Subscriber,1970,1
433,9/30/2016 23:47:25,9/30/2016 23:54:38,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,483,E 12 St & 3 Ave,40.73223272,-73.98889957,24051,Subscriber,1970,1
261,9/30/2016 23:47:39,9/30/2016 23:52:01,434,9 Ave & W 18 St,40.74317449,-74.00366443,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,22649,Subscriber,1976,1
745,9/30/2016 23:47:54,10/1/2016 00:00:19,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,509,9 Ave & W 22 St,40.7454973,-74.00197139,25524,Subscriber,1980,1
534,9/30/2016 23:47:56,9/30/2016 23:56:50,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3263,Cooper Square & E 7 St,40.7292364991001,-73.9908680319786,26983,Subscriber,1980,2
350,9/30/2016 23:47:59,9/30/2016 23:53:50,428,E 3 St & 1 Ave,40.72467721,-73.98783413,445,E 10 St & Avenue A,40.72740794,-73.98142006,15148,Subscriber,1966,2
368,9/30/2016 23:48:12,9/30/2016 23:54:21,297,E 15 St & 3 Ave,40.734232,-73.986923,445,E 10 St & Avenue A,40.72740794,-73.98142006,19154,Subscriber,1997,1
1097,9/30/2016 23:48:28,10/1/2016 00:06:45,509,9 Ave & W 22 St,40.7454973,-74.00197139,265,Stanton St & Chrystie St,40.72229346,-73.99147535,23085,Subscriber,1984,2
268,9/30/2016 23:48:27,9/30/2016 23:52:56,3112,Milton St & Franklin St,40.72906,-73.95779,3096,Union Ave & N 12 St,40.71924,-73.95242,23321,Subscriber,1980,1
338,9/30/2016 23:48:34,9/30/2016 23:54:13,297,E 15 St & 3 Ave,40.734232,-73.986923,445,E 10 St & Avenue A,40.72740794,-73.98142006,24902,Subscriber,1997,1
445,9/30/2016 23:48:41,9/30/2016 23:56:07,3163,Central Park West & W 68 St,40.7734066,-73.97782542,468,Broadway & W 55 St,40.7652654,-73.98192338,22338,Subscriber,1981,2
1238,9/30/2016 23:48:49,10/1/2016 00:09:27,254,W 11 St & 6 Ave,40.73532427,-73.99800419,458,11 Ave & W 27 St,40.751396,-74.005226,23178,Subscriber,1995,1
509,9/30/2016 23:49:11,9/30/2016 23:57:40,137,E 56 St & Madison Ave,40.761628,-73.972924,479,9 Ave & W 45 St,40.76019252,-73.9912551,18852,Subscriber,1981,1
752,9/30/2016 23:49:24,10/1/2016 00:01:57,312,Allen St & Stanton St,40.722055,-73.989111,417,Barclay St & Church St,40.71291224,-74.01020234,18668,Subscriber,1985,1
385,9/30/2016 23:49:35,9/30/2016 23:56:00,143,Clinton St & Joralemon St,40.69239502,-73.99337909,3388,President St & Henry St,40.6828003,-73.99990419,25863,Subscriber,1987,1
897,9/30/2016 23:49:39,10/1/2016 00:04:37,509,9 Ave & W 22 St,40.7454973,-74.00197139,515,W 43 St & 10 Ave,40.76009437,-73.99461843,16668,Customer,,0
766,9/30/2016 23:49:39,10/1/2016 00:02:25,3167,Amsterdam Ave & W 73 St,40.7796680900731,-73.9809304475784,385,E 55 St & 2 Ave,40.75797322,-73.96603308,25581,Subscriber,1973,2
255,9/30/2016 23:49:48,9/30/2016 23:54:04,3263,Cooper Square & E 7 St,40.7292364991001,-73.9908680319786,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,23594,Subscriber,1988,1
269,9/30/2016 23:49:55,9/30/2016 23:54:24,382,University Pl & E 14 St,40.73492695,-73.99200509,435,W 21 St & 6 Ave,40.74173969,-73.99415556,27073,Subscriber,1972,1
712,9/30/2016 23:49:57,10/1/2016 00:01:49,334,W 20 St & 7 Ave,40.74238787,-73.99726235,533,Broadway & W 39 St,40.75299641,-73.98721619,22093,Subscriber,1968,1
202,9/30/2016 23:50:03,9/30/2016 23:53:25,3414,Bergen St & Flatbush Ave,40.6809447234773,-73.9756733179092,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,25465,Subscriber,1975,1
182,9/30/2016 23:50:17,9/30/2016 23:53:19,453,W 22 St & 8 Ave,40.74475148,-73.99915362,482,W 15 St & 7 Ave,40.73935542,-73.99931783,21492,Subscriber,1980,1
385,9/30/2016 23:50:24,9/30/2016 23:56:49,311,Norfolk St & Broome St,40.7172274,-73.98802084,411,E 6 St & Avenue D,40.72228087,-73.97668709,21697,Subscriber,1967,2
858,9/30/2016 23:50:25,10/1/2016 00:04:43,509,9 Ave & W 22 St,40.7454973,-74.00197139,515,W 43 St & 10 Ave,40.76009437,-73.99461843,18161,Subscriber,1988,1
670,9/30/2016 23:50:29,10/1/2016 00:01:39,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3106,Driggs Ave & N Henry St,40.72325,-73.94308,17114,Subscriber,1988,2
424,9/30/2016 23:50:37,9/30/2016 23:57:41,355,Bayard St & Baxter St,40.71602118,-73.99974372,152,Warren St & Church St,40.71473993,-74.00910627,16607,Subscriber,1976,2
709,9/30/2016 23:50:57,10/1/2016 00:02:46,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,511,E 14 St & Avenue B,40.72938685,-73.97772429,19753,Subscriber,1987,1
760,9/30/2016 23:51:04,10/1/2016 00:03:44,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3427,Lafayette St & Jersey St,40.7243052725033,-73.9960098266602,23566,Subscriber,1966,1
732,9/30/2016 23:51:10,10/1/2016 00:03:22,388,W 26 St & 10 Ave,40.749717753,-74.002950346,174,E 25 St & 1 Ave,40.7381765,-73.97738662,17766,Subscriber,1994,1
352,9/30/2016 23:51:23,9/30/2016 23:57:15,3052,Lewis Ave & Madison St,40.686312,-73.935775,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,26921,Subscriber,1989,1
575,9/30/2016 23:51:23,10/1/2016 00:00:59,3303,Butler St & Court St,40.6849894,-73.99440329,3322,12 St & 4 Ave,40.668603,-73.9904394,25142,Subscriber,1953,1
709,9/30/2016 23:51:49,10/1/2016 00:03:39,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,25255,Subscriber,1984,1
786,9/30/2016 23:51:58,10/1/2016 00:05:05,303,Mercer St & Spring St,40.72362738,-73.99949601,426,West St & Chambers St,40.71754834,-74.01322069,18298,Subscriber,1992,2
403,9/30/2016 23:52:02,9/30/2016 23:58:45,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,511,E 14 St & Avenue B,40.72938685,-73.97772429,26857,Subscriber,1988,1
761,9/30/2016 23:52:03,10/1/2016 00:04:45,3427,Lafayette St & Jersey St,40.7243052725033,-73.9960098266602,368,Carmine St & 6 Ave,40.73038599,-74.00214988,25420,Subscriber,1988,1
236,9/30/2016 23:52:14,9/30/2016 23:56:10,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,19262,Subscriber,1989,1
1232,9/30/2016 23:52:30,10/1/2016 00:13:03,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,432,E 7 St & Avenue A,40.72621788,-73.98379855,26903,Subscriber,1990,1
293,9/30/2016 23:52:58,9/30/2016 23:57:52,368,Carmine St & 6 Ave,40.73038599,-74.00214988,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,23378,Subscriber,1971,1
839,9/30/2016 23:53:23,10/1/2016 00:07:22,482,W 15 St & 7 Ave,40.73935542,-73.99931783,394,E 9 St & Avenue C,40.72521311,-73.97768752,21534,Subscriber,1962,2
328,9/30/2016 23:53:34,9/30/2016 23:59:02,3099,Leonard St & Manhattan Ave,40.721522403393,-73.948982656002,3081,Graham Ave & Grand St,40.711863,-73.944024,26335,Subscriber,1981,1
981,9/30/2016 23:53:44,10/1/2016 00:10:05,402,Broadway & E 22 St,40.7403432,-73.98955109,394,E 9 St & Avenue C,40.72521311,-73.97768752,22536,Subscriber,1991,2
1774,9/30/2016 23:53:52,10/1/2016 00:23:27,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,26127,Subscriber,1980,1
597,9/30/2016 23:53:52,10/1/2016 00:03:50,485,W 37 St & 5 Ave,40.75038009,-73.98338988,116,W 17 St & 8 Ave,40.74177603,-74.00149746,26369,Subscriber,1984,1
429,9/30/2016 23:54:00,10/1/2016 00:01:09,249,Harrison St & Hudson St,40.71870987,-74.0090009,363,West Thames St,40.70834698,-74.01713445,18498,Subscriber,1953,1
186,9/30/2016 23:54:15,9/30/2016 23:57:21,317,E 6 St & Avenue B,40.72453734,-73.98185424,150,E 2 St & Avenue C,40.7208736,-73.98085795,19548,Subscriber,1985,1
798,9/30/2016 23:54:23,10/1/2016 00:07:41,326,E 11 St & 1 Ave,40.72953837,-73.98426726,3428,8 Ave & W 16 St,40.740983,-74.001702,21646,Subscriber,1956,1
422,9/30/2016 23:54:35,10/1/2016 00:01:38,513,W 56 St & 10 Ave,40.768254,-73.988639,173,Broadway & W 49 St,40.7606832709659,-73.9845272898674,15069,Subscriber,1993,2
753,9/30/2016 23:54:53,10/1/2016 00:07:27,285,Broadway & E 14 St,40.73454567,-73.99074142,505,6 Ave & W 33 St,40.74901271,-73.98848395,19988,Subscriber,1982,1
439,9/30/2016 23:55:00,10/1/2016 00:02:20,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,3177,W 84 St & Broadway,40.7867947,-73.977112,27174,Subscriber,1997,1
808,9/30/2016 23:55:22,10/1/2016 00:08:50,527,E 33 St & 2 Ave,40.744023,-73.976056,434,9 Ave & W 18 St,40.74317449,-74.00366443,22399,Subscriber,1993,1
1557,9/30/2016 23:55:40,10/1/2016 00:21:37,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,479,9 Ave & W 45 St,40.76019252,-73.9912551,26700,Subscriber,1964,0
829,9/30/2016 23:56:05,10/1/2016 00:09:55,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,434,9 Ave & W 18 St,40.74317449,-74.00366443,22649,Subscriber,1976,1
763,9/30/2016 23:56:10,10/1/2016 00:08:53,391,Clark St & Henry St,40.69760127,-73.99344559,3409,Bergen St & Smith St,40.6867443,-73.99063168,15946,Subscriber,1990,1
453,9/30/2016 23:56:12,10/1/2016 00:03:46,173,Broadway & W 49 St,40.7606832709659,-73.9845272898674,441,E 52 St & 2 Ave,40.756014,-73.967416,24255,Subscriber,1981,1
638,9/30/2016 23:56:39,10/1/2016 00:07:17,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,388,W 26 St & 10 Ave,40.749717753,-74.002950346,23149,Subscriber,1963,1
461,9/30/2016 23:56:42,10/1/2016 00:04:24,497,E 17 St & Broadway,40.73704984,-73.99009296,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,22044,Subscriber,1983,1
851,9/30/2016 23:56:42,10/1/2016 00:10:53,526,E 33 St & 5 Ave,40.74765947,-73.98490707,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,27068,Subscriber,1990,2
749,9/30/2016 23:56:47,10/1/2016 00:09:17,435,W 21 St & 6 Ave,40.74173969,-73.99415556,466,W 25 St & 6 Ave,40.74395411,-73.99144871,27073,Subscriber,1951,1
211,9/30/2016 23:57:06,10/1/2016 00:00:38,3177,W 84 St & Broadway,40.7867947,-73.977112,3293,W 92 St & Broadway,40.7921,-73.9739,15396,Subscriber,1964,1
708,9/30/2016 23:57:07,10/1/2016 00:08:55,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,477,W 41 St & 8 Ave,40.75640548,-73.9900262,24119,Subscriber,1970,1
905,9/30/2016 23:57:12,10/1/2016 00:12:17,358,Christopher St & Greenwich St,40.73291553,-74.00711384,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,25813,Subscriber,1965,1
371,9/30/2016 23:57:20,10/1/2016 00:03:31,3263,Cooper Square & E 7 St,40.7292364991001,-73.9908680319786,445,E 10 St & Avenue A,40.72740794,-73.98142006,15834,Subscriber,1956,1
511,9/30/2016 23:57:22,10/1/2016 00:05:54,496,E 16 St & 5 Ave,40.73726186,-73.99238967,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17372,Subscriber,1960,1
3157,9/30/2016 23:57:31,10/1/2016 00:50:08,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,3402,Court St & State St,40.6902375,-73.99203074,22448,Subscriber,1986,2
408,9/30/2016 23:57:36,10/1/2016 00:04:24,383,Greenwich Ave & Charles St,40.735238,-74.000271,475,E 16 St & Irving Pl,40.73524276,-73.98758561,24843,Subscriber,1974,1
136,9/30/2016 23:57:37,9/30/2016 23:59:54,307,Canal St & Rutgers St,40.71427487,-73.98990025,350,Clinton St & Grand St,40.71559509,-73.9870295,25542,Subscriber,1990,1
771,9/30/2016 23:57:42,10/1/2016 00:10:34,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,247,Perry St & Bleecker St,40.73535398,-74.00483091,22511,Subscriber,1978,1
1524,9/30/2016 23:58:04,10/1/2016 00:23:28,358,Christopher St & Greenwich St,40.73291553,-74.00711384,447,8 Ave & W 52 St,40.76370739,-73.9851615,17092,Subscriber,1958,1
803,9/30/2016 23:58:06,10/1/2016 00:11:30,3258,W 27 St & 10 Ave,40.7501815632568,-74.0021842718124,466,W 25 St & 6 Ave,40.74395411,-73.99144871,20531,Subscriber,1988,1
151,9/30/2016 23:58:08,10/1/2016 00:00:40,253,W 13 St & 5 Ave,40.73543934,-73.99453948,382,University Pl & E 14 St,40.73492695,-73.99200509,14772,Subscriber,1986,1
3104,9/30/2016 23:58:18,10/1/2016 00:50:03,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,3402,Court St & State St,40.6902375,-73.99203074,22156,Subscriber,1986,1
502,9/30/2016 23:58:24,10/1/2016 00:06:47,3409,Bergen St & Smith St,40.6867443,-73.99063168,3368,5 Ave & 3 St,40.6728155,-73.98352355,27269,Subscriber,1977,1
411,9/30/2016 23:58:40,10/1/2016 00:05:32,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,27314,Subscriber,1971,1
627,9/30/2016 23:58:55,10/1/2016 00:09:22,3158,W 63 St & Broadway,40.77163851,-73.98261428,3314,W 95 St & Broadway,40.7937704,-73.971888,25225,Subscriber,1990,1
547,9/30/2016 23:59:11,10/1/2016 00:08:19,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3429,Hanson Pl & Ashland Pl,40.6850680730818,-73.9779075980186,17656,Subscriber,1974,1
652,9/30/2016 23:59:12,10/1/2016 00:10:04,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,434,9 Ave & W 18 St,40.74317449,-74.00366443,22770,Subscriber,1989,1
1584,9/30/2016 23:59:17,10/1/2016 00:25:42,229,Great Jones St,40.72743423,-73.99379025,3100,Nassau Ave & Newell St,40.7248125644002,-73.947526216507,23654,Subscriber,1981,1
552,9/30/2016 23:59:27,10/1/2016 00:08:40,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3429,Hanson Pl & Ashland Pl,40.6850680730818,-73.9779075980186,18868,Subscriber,1970,1
1117,9/30/2016 23:59:28,10/1/2016 00:18:06,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,418,Front St & Gold St,40.70224,-73.982578,22896,Subscriber,1989,2
1107,9/30/2016 23:59:51,10/1/2016 00:18:18,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,418,Front St & Gold St,40.70224,-73.982578,22300,Subscriber,1982,1
