518,Grand St & Greene St,E 12 St & 3 Ave,Subscriber,1975,1,29-2-2016,61,47,54.0,0.05,0.0,0
341,1 Ave & E 78 St,E 85 St & York Ave,Subscriber,1964,2,29-2-2016,61,47,54.0,0.05,0.0,0
256,Cliff St & Fulton St,Spruce St & Nassau St,Subscriber,1996,1,29-2-2016,61,47,54.0,0.05,0.0,0
132,Broadway & Whipple St,McKibbin St & Manhattan Ave,Subscriber,1970,1,29-2-2016,61,47,54.0,0.05,0.0,0
1289,Mott St & Prince St,Metropolitan Ave & Bedford Ave,Subscriber,1985,1,29-2-2016,61,47,54.0,0.05,0.0,0
2268,W 49 St & 8 Ave,W 49 St & 8 Ave,Subscriber,1978,1,29-2-2016,61,47,54.0,0.05,0.0,0
923,West St & Chambers St,12 Ave & W 40 St,Subscriber,1987,2,29-2-2016,61,47,54.0,0.05,0.0,0
946,Centre St & Worth St,Vesey Pl & River Terrace,Subscriber,1996,1,29-2-2016,61,47,54.0,0.05,0.0,0
621,8 Ave & W 31 St,Bank St & Washington St,Subscriber,1953,1,29-2-2016,61,47,54.0,0.05,0.0,0
347,E 32 St & Park Ave,6 Ave & W 33 St,Subscriber,1983,1,29-2-2016,61,47,54.0,0.05,0.0,0
331,Broadway & E 14 St,E 7 St & Avenue A,Subscriber,1991,1,29-2-2016,61,47,54.0,0.05,0.0,0
113,Warren St & Church St,Centre St & Chambers St,Subscriber,1979,1,29-2-2016,61,47,54.0,0.05,0.0,0
720,9 Ave & W 45 St,W 13 St & 7 Ave,Subscriber,1981,1,29-2-2016,61,47,54.0,0.05,0.0,0
340,W 20 St & 7 Ave,E 16 St & Irving Pl,Subscriber,1978,1,29-2-2016,61,47,54.0,0.05,0.0,0
615,Lewis Ave & Decatur St,Macon St & Nostrand Ave,Subscriber,1983,1,29-2-2016,61,47,54.0,0.05,0.0,0
581,Greenwich Ave & Charles St,E 14 St & Avenue B,Subscriber,1987,1,29-2-2016,61,47,54.0,0.05,0.0,0
836,Elizabeth St & Hester St,E 6 St & Avenue D,Subscriber,1969,2,29-2-2016,61,47,54.0,0.05,0.0,0
755,W 56 St & 6 Ave,Central Park West & W 85 St,Subscriber,1984,1,29-2-2016,61,47,54.0,0.05,0.0,0
201,E 25 St & 1 Ave,E 20 St & FDR Drive,Subscriber,1984,1,29-2-2016,61,47,54.0,0.05,0.0,0
236,W 15 St & 7 Ave,9 Ave & W 18 St,Subscriber,1956,1,29-2-2016,61,47,54.0,0.05,0.0,0
303,Pike St & E Broadway,Norfolk St & Broome St,Subscriber,1986,2,29-2-2016,61,47,54.0,0.05,0.0,0
340,Broadway & W 32 St,1 Ave & E 30 St,Subscriber,1988,1,29-2-2016,61,47,54.0,0.05,0.0,0
594,W 17 St & 8 Ave,E 31 St & 3 Ave,Subscriber,1989,1,29-2-2016,61,47,54.0,0.05,0.0,0
820,E 19 St & 3 Ave,Forsyth St & Broome St,Subscriber,1988,2,29-2-2016,61,47,54.0,0.05,0.0,0
278,Henry St & Grand St,Avenue D & E 8 St,Subscriber,1989,2,29-2-2016,61,47,54.0,0.05,0.0,0
983,E 6 St & Avenue B,6 Ave & W 33 St,Subscriber,1980,2,29-2-2016,61,47,54.0,0.05,0.0,0
475,Canal St & Rutgers St,E 7 St & Avenue A,Subscriber,1966,1,29-2-2016,61,47,54.0,0.05,0.0,0
65,Fulton St & William St,Cliff St & Fulton St,Subscriber,1984,2,29-2-2016,61,47,54.0,0.05,0.0,0
467,Grand St & Greene St,Fulton St & William St,Subscriber,1962,1,29-2-2016,61,47,54.0,0.05,0.0,0
338,Union Ave & N 12 St,Roebling St & N 4 St,Subscriber,1991,2,29-2-2016,61,47,54.0,0.05,0.0,0
603,Lafayette St & Jersey St,Norfolk St & Broome St,Subscriber,1987,1,29-2-2016,61,47,54.0,0.05,0.0,0
